"","dataset","sampleID","G.check","XIST_214218_s_at_129641","XIST_221728_x_at_122150","XIST_224588_at_119311","XIST_224589_at_119310","XIST_224590_at_119309","XIST_227671_at_116233","KDM5D_206700_s_at_137012","RPS4Y1_201909_at_141801","G.kmean","KMvsGEO","medianFemale","medianMale","medianF_M","G.medianF_M","Kmean.Median"
"2503","GSE6575","GSE6575_bioMaterial_34","male",3.16572071428571,3.14773116071429,3.65296553571428,2.90826660714286,2.45339178571429,3.19301151785714,6.76860928571429,11.2457316071429,"male","male",3.1567259375,9.0071704464286,-5.8504445089286,"male","male"
"2504","GSE6575","GSE6575_bioMaterial_35","male",2.76665214285714,3.61367589285714,3.33129053571428,2.78490607142857,2.50520892857143,3.34109383928571,6.78571017857143,11.2403185714286,"male","male",3.05809830357143,9.01301437500002,-5.95491607142859,"male","male"
"2505","GSE6575","GSE6575_bioMaterial_36","male",2.73203125,3.15107089285714,3.31391357142857,2.84499785714286,2.57215071428571,3.10383303571429,6.12737767857143,10.6732576785714,"male","male",2.97441544642858,8.40031767857142,-5.42590223214284,"male","male"
"2506","GSE6575","GSE6575_bioMaterial_37","female",9.6270875,9.48689464285714,12.3744198214286,8.20460410714286,9.63094875,12.9701142857143,3.96647732142857,5.46873803571428,"female","female",9.629018125,4.71760767857142,4.91141044642858,"female","female"
"2507","GSE6575","GSE6575_bioMaterial_38","male",2.72251232142857,3.37818303571429,3.61888464285714,2.81205571428571,2.82418785714286,3.16171857142857,6.87607017857143,10.8404221428571,"male","male",2.99295321428571,8.85824616071427,-5.86529294642855,"male","male"
"2508","GSE6575","GSE6575_bioMaterial_39","male",2.98584696428572,3.29741607142857,3.38328758928571,2.82000625,2.68697196428571,3.09879571428571,6.69775321428571,11.3586160714286,"male","male",3.04232133928572,9.02818464285716,-5.98586330357144,"male","male"
"2509","GSE6575","GSE6575_bioMaterial_4","male",2.74938089285714,3.60430446428571,3.28512982142857,2.74519821428571,2.46554892857143,3.32102428571429,6.52850892857143,10.9096660714286,"male","male",3.01725535714286,8.71908750000001,-5.70183214285716,"male","male"
"2510","GSE6575","GSE6575_bioMaterial_40","male",2.79385071428571,3.13258267857143,3.68918803571429,3.03973607142857,2.61037428571429,3.19312214285714,6.61759625,10.9609544642857,"male","male",3.086159375,8.78927535714285,-5.70311598214285,"male","male"
"2511","GSE6575","GSE6575_bioMaterial_41","male",2.81747892857143,2.96967946428571,3.62829482142857,2.91321839285714,2.54164125,3.31944196428572,6.74544178571429,10.9348985714286,"male","male",2.94144892857142,8.84017017857144,-5.89872125000002,"male","male"
"2512","GSE6575","GSE6575_bioMaterial_42","male",2.80269517857143,3.07208625,3.366720625,2.86185803571429,2.48784607142857,3.15281098214286,6.73027428571429,11.3288903571429,"male","male",2.96697214285714,9.0295823214286,-6.06261017857145,"male","male"
"2513","GSE6575","GSE6575_bioMaterial_43","male",2.84131303571429,3.13874410714286,3.18270125,2.83405339285714,2.63780392857143,2.90353330357143,7.12517196428571,11.3712321428571,"male","male",2.87242316964286,9.2482020535714,-6.37577888392854,"male","male"
"2514","GSE6575","GSE6575_bioMaterial_44","male",2.908365,3.17850607142857,3.38251803571429,2.80532517857143,2.51755321428572,3.43363196428571,6.81782142857143,11.1388925,"male","male",3.04343553571429,8.97835696428572,-5.93492142857143,"male","male"
"2515","GSE6575","GSE6575_bioMaterial_45","male",2.88642732142857,2.974525,3.28690928571429,2.77752714285714,2.53695625,2.87575982142857,6.73237714285714,11.2004635714286,"male","male",2.88109357142857,8.96642035714287,-6.0853267857143,"male","male"
"2516","GSE6575","GSE6575_bioMaterial_46","male",2.93010410714286,3.22724464285714,3.26167553571429,2.72944535714286,2.53498053571429,3.2080525,6.52490232142857,11.2064851785714,"male","male",3.06907830357143,8.86569374999998,-5.79661544642855,"male","male"
"2517","GSE6575","GSE6575_bioMaterial_47","male",2.916725,3.32900848214286,3.57912607142857,2.87140964285714,2.55017803571429,3.18171589285714,6.84754785714286,11.2516821428571,"male","male",3.04922044642857,9.04961499999998,-6.00039455357141,"male","male"
"2518","GSE6575","GSE6575_bioMaterial_48","female",8.57313160714286,8.31606214285714,11.40170125,5.37722410714286,8.25046803571429,12.3654719642857,4.02624732142857,5.13237821428571,"female","female",8.444596875,4.57931276785714,3.86528410714286,"female","female"
"2519","GSE6575","GSE6575_bioMaterial_49","male",2.75791919642857,3.32444089285714,3.53852553571428,2.78859535714286,2.39378883928571,3.07276303571429,6.70315625,11.3038283928571,"male","male",2.93067919642858,9.00349232142855,-6.07281312499998,"male","male"
"2520","GSE6575","GSE6575_bioMaterial_5","male",2.91850660714286,3.44800767857143,3.73037107142857,2.89346821428571,2.69148892857143,3.06251339285714,5.29621625,10.08975,"male","male",2.99051,7.692983125,-4.702473125,"male","male"
"2521","GSE6575","GSE6575_bioMaterial_51","male",3.12540321428571,3.03852892857143,3.55155660714286,2.72012089285714,2.67909107142857,3.24514785714286,6.63644821428571,10.6456048214286,"male","male",3.08196607142857,8.64102651785715,-5.55906044642858,"male","male"
